#SampleID	DIET_TYPE
000007171.1213119	Omnivore
000003973.1075857	Omnivore
000014111.1259411	Omnivore
000001325.1131964	Omnivore
000014077.1259619	Omnivore
000010978.1210627	Omnivore
000002490.1131918	Omnivore
000006021.1131660	Omnivore
000010174.1259422	Omnivore
000002369.1053841	Omnivore
000010845.1259553	Omnivore
000006017.1210579	Omnivore
000001214.1076070	Omnivore
000011259.1210744	Omnivore
000014892.1259562	Omnivore
000006030.1053830	Vegan
000001493.1130567	Omnivore
000002282.1130036	Omnivore
000002749.1257547	Omnivore
000003022.1076269	Omnivore
000005697.1130074	Omnivore
000009734.1130085	Omnivore
000004744.1259563	Omnivore
000003923.1210616	Omnivore
000002632.1075849	Omnivore
000002111.1131695	Omnivore
000014305.1259268	Omnivore
000010839.1213095	Omnivore
000012262.1257222	Omnivore
000001940.1076285	Omnivore
000012090.1257285	Omnivore
000011389.1257491	Omnivore
000002576.1075912	Omnivore
000005749.1213126	Omnivore
000009457.1130091	Omnivore
000014503.1259655	Omnivore
000005770.1130024	Omnivore
000001360.1257329	Omnivore
000005756.1076293	Omnivore
000013420.1257087	Omnivore
000010692.1213092	Omnivore
000013049.1210585	Omnivore
000005989.1131512	Omnivore
000002997.1130430	Omnivore
000012088.1210678	Omnivore
000014270.1259164	Omnivore
000012147.1257097	Omnivore
000014872.1259679	Vegan
000013159.1259447	Omnivore
000014594.1259618	Omnivore
000009526.1131937	Omnivore
000014435.1259352	Omnivore
000013433.1259201	Omnivore
000005945.1076471	Omnivore
000013543.1259521	Omnivore
000002166.1075926	Omnivore
000013817.1259345	Omnivore
000002060.1213065	Omnivore
000013758.1259187	Omnivore
000008950.1076198	Omnivore
000012388.1210761	Omnivore
000011376.1257313	Omnivore
000003284.1213124	Omnivore
000005713.1131815	Omnivore
000014306.1257347	Omnivore
000001069.1076090	Omnivore
000001802.1075921	Omnivore
000006014.1210672	Omnivore
000006675.1130181	Omnivore
000014308.1259528	Omnivore
000001311.1075813	Omnivore
000009101.1130491	Omnivore
000005015.1076318	Omnivore
000001684.1076429	Omnivore
000001116.1075711	Omnivore
000002650.1053793	Omnivore
000001870.1212959	Omnivore
000009495.1130019	Omnivore
000006106.1131754	Omnivore
000004679.1130106	Omnivore
000001127.1131821	Omnivore
000009671.1212949	Omnivore
000013386.1259536	Omnivore
000014311.1259306	Omnivore
000011035.1210849	Omnivore
000004891.1076474	Omnivore
000004793.1131586	Omnivore
000001961.1075985	Omnivore
000012158.1257142	Omnivore
000006702.1131544	Omnivore
000013250.1257489	Omnivore
000013585.1259163	Omnivore
000002126.1130242	Omnivore
000012381.1210723	Omnivore
000014064.1257079	Omnivore
000001441.1213056	Omnivore
000013848.1259577	Omnivore
000003532.1130480	Omnivore
000002458.1130095	Omnivore
000005554.1076439	Omnivore
000002072.1257419	Omnivore
000007120.1075677	Omnivore
000001590.1130513	Omnivore
000001097.1075899	Omnivore
000013935.1259331	Omnivore
000001854.1075977	Omnivore
000007022.1259568	Omnivore
000013195.1257154	Omnivore
000003240.1076241	Omnivore
000005757.1130216	Omnivore
000009229.1213064	Omnivore
000001417.1075862	Omnivore
000004191.1075978	Omnivore
000003731.1130451	Omnivore
000006930.1130327	Omnivore
000001398.1076066	Omnivore
000007745.1130227	Omnivore
000013114.1210521	Omnivore
000012951.1257159	Omnivore
000011387.1259404	Omnivore
000004226.1131698	Omnivore
000002100.1131761	Omnivore
000003282.1076014	Omnivore
000002709.1076342	Omnivore
000013613.1259527	Omnivore
000004611.1130245	Omnivore
000003473.1076353	Omnivore
000002230.1075747	Omnivore
000010894.1210547	Omnivore
000011329.1210896	Omnivore
000009164.1210823	Omnivore
000014681.1259631	Omnivore
000009742.1259271	Omnivore
000005792.1076331	Omnivore
000005916.1076402	Omnivore
000001808.1075826	Omnivore
000009218.1213115	Omnivore
000003970.1075941	Omnivore
000010170.1210738	Omnivore
000013968.1259348	Omnivore
000009473.1210745	Omnivore
000014317.1259380	Omnivore
000002736.1076008	Omnivore
000014162.1257339	Omnivore
000004273.1076240	Omnivore
000001278.1076000	Omnivore
000011925.1210566	Omnivore
000006694.1131921	Omnivore
000013274.1257280	Omnivore
000004278.1130347	Omnivore
000006806.1212944	Omnivore
000002321.1213070	Omnivore
000003370.1076149	Omnivore
000012334.1257446	Omnivore
000014606.1259293	Omnivore
000003891.1131675	Omnivore
000007669.1131654	Omnivore
000002350.1075969	Omnivore
000002637.1075872	Omnivore
000006078.1131730	Omnivore
000006761.1130531	Omnivore
000011142.1210639	Omnivore
000014365.1259148	Omnivore
000003849.1259160	Omnivore
000009132.1259273	Omnivore
000004782.1076257	Omnivore
000002712.1259556	Omnivore
000001321.1131558	Omnivore
000009643.1257245	Omnivore
000009392.1130265	Omnivore
000004625.1210901	Omnivore
000010822.1210961	Omnivore
000006111.1210671	Omnivore
000003505.1076058	Omnivore
000013138.1210825	Omnivore
000012920.1257267	Omnivore
000001022.1130548	Omnivore
000014327.1259191	Omnivore
000003386.1131583	Omnivore
000001620.1257509	Omnivore
000001955.1075736	Omnivore
000011385.1210709	Omnivore
000010136.1212950	Omnivore
000010304.1210583	Omnivore
000005987.1130375	Omnivore
000013730.1259722	Omnivore
000002773.1075903	Omnivore
000004616.1076325	Omnivore
000009660.1257392	Omnivore
000003894.1076311	Omnivore
000012963.1210657	Omnivore
000003729.1130344	Omnivore
000001713.1076135	Omnivore
000013118.1257203	Omnivore
000004158.1075971	Omnivore
000010105.1259177	Omnivore
000005771.1130120	Omnivore
000005768.1130164	Omnivore
000003666.1076026	Omnivore
000001174.1076024	Omnivore
000003350.1131718	Omnivore
000014102.1257407	Omnivore
000009061.1130062	Omnivore
000006841.1130169	Omnivore
000001575.1075981	Omnivore
000004735.1076261	Omnivore
000013831.1259444	Omnivore
000011358.1210819	Omnivore
000004926.1076372	Omnivore
000005873.1210597	Omnivore
000006776.1131677	Omnivore
000010172.1259480	Omnivore
000007068.1131773	Omnivore
000006098.1131577	Omnivore
000013604.1257458	Omnivore
000010899.1259761	Omnivore
000012368.1257543	Omnivore
000007734.1131715	Omnivore
000013732.1259492	Omnivore
000006807.1213039	Omnivore
000013521.1259461	Omnivore
000012318.1257483	Omnivore
000007178.1130563	Omnivore
000005845.1131883	Omnivore
000010925.1212984	Omnivore
000010282.1259427	Omnivore
000012975.1257277	Omnivore
000006912.1131585	Omnivore
000010198.1210929	Omnivore
000001660.1075763	Omnivore
000014169.1259233	Omnivore
000002457.1130298	Omnivore
000002452.1130459	Omnivore
000014258.1259385	Omnivore
000014071.1259227	Omnivore
000001630.1130004	Omnivore
000007732.1131532	Omnivore
000001570.1076416	Omnivore
000013446.1257288	Omnivore
000014520.1259778	Omnivore
000003703.1076117	Omnivore
000002208.1076206	Omnivore
000008952.1076175	Omnivore
000009230.1130075	Omnivore
000009705.1130455	Omnivore
000003426.1131716	Omnivore
000009175.1213072	Omnivore
000002735.1075781	Omnivore
000004187.1130137	Omnivore
000012310.1257507	Omnivore
000005840.1076354	Omnivore
000012936.1210931	Omnivore
000012036.1259529	Omnivore
000009063.1210705	Omnivore
000007025.1131604	Omnivore
000013750.1259156	Omnivore
000013119.1257527	Omnivore
000012996.1210858	Omnivore
000012992.1259478	Omnivore
000013313.1257301	Omnivore
000002972.1076373	Omnivore
000005293.1076162	Omnivore
000006092.1130253	Omnivore
000014588.1259487	Omnivore
000009141.1130514	Omnivore
000007157.1213017	Omnivore
000002173.1075965	Omnivore
000001947.1075859	Omnivore
000005702.1131693	Omnivore
000009613.1213018	Omnivore
000002619.1130069	Omnivore
000005825.1076380	Omnivore
000006925.1131743	Omnivore
000013573.1257423	Omnivore
000014534.1259371	Omnivore
000010112.1210808	Omnivore
000006637.1131735	Omnivore
000005929.1053758	Omnivore
000002243.1076078	Vegan
000003951.1075712	Omnivore
000005992.1131849	Omnivore
000013167.1210791	Omnivore
000011070.1259360	Omnivore
000001286.1076166	Omnivore
000009219.1210588	Omnivore
000001156.1076178	Omnivore
000009224.1130015	Omnivore
000010984.1210816	Omnivore
000004280.1130502	Omnivore
000003668.1259519	Omnivore
000004267.1075788	Omnivore
000003023.1076351	Omnivore
000004747.1131840	Omnivore
000013626.1259402	Omnivore
000013563.1259250	Omnivore
000011338.1257457	Omnivore
000011357.1257106	Omnivore
000011964.1210619	Omnivore
000012176.1257185	Omnivore
000003057.1259702	Omnivore
000009022.1130437	Omnivore
000010939.1210542	Omnivore
000006077.1257132	Omnivore
000004811.1076450	Omnivore
000002202.1130392	Omnivore
000008951.1076146	Omnivore
000010737.1257104	Omnivore
000002783.1076422	Omnivore
000003433.1259369	Omnivore
000001182.1131623	Omnivore
000009126.1130414	Omnivore
000001960.1076155	Omnivore
000013301.1257120	Omnivore
000011214.1210879	Omnivore
000001030.1259367	Omnivore
000001860.1076085	Omnivore
000005754.1131771	Omnivore
000004833.1076385	Omnivore
000013440.1259446	Omnivore
000005782.1131679	Omnivore
000011298.1210862	Omnivore
000004985.1131745	Omnivore
000014666.1259207	Omnivore
000001059.1075968	Omnivore
000010229.1210805	Omnivore
000009652.1259429	Omnivore
000003188.1259502	Omnivore
000010734.1210856	Omnivore
000005660.1076378	Vegan
000010876.1213040	Omnivore
000004671.1259458	Omnivore
000014450.1259361	Omnivore
000006680.1257085	Omnivore
000002969.1210524	Omnivore
000003277.1076480	Omnivore
000013550.1257294	Omnivore
000013704.1259200	Omnivore
000002529.1130411	Omnivore
000013971.1259280	Omnivore
000004671.1212965	Omnivore
000005973.1213047	Omnivore
000014296.1257498	Omnivore
000001780.1213073	Omnivore
000001804.1212968	Omnivore
000001895.1131608	Omnivore
000013062.1257162	Omnivore
000002035.1075856	Omnivore
000015003.1259495	Omnivore
000001887.1076214	Omnivore
000009676.1259457	Omnivore
000003494.1213142	Omnivore
000002492.1131741	Omnivore
000009531.1210727	Omnivore
000009405.1210817	Omnivore
000004886.1259296	Omnivore
000004917.1076276	Omnivore
000012051.1257152	Omnivore
000013826.1259541	Omnivore
000001888.1075983	Omnivore
000013201.1257544	Omnivore
000002180.1076396	Omnivore
000002860.1259373	Omnivore
000013134.1257318	Omnivore
000003602.1076179	Omnivore
000002036.1076165	Omnivore
000013010.1257205	Omnivore
000001705.1076050	Omnivore
000009476.1213012	Omnivore
000013081.1210582	Omnivore
000013078.1257094	Omnivore
000014003.1259384	Omnivore
000013378.1259226	Omnivore
000001331.1076387	Omnivore
000009094.1130546	Omnivore
000004696.1076172	Omnivore
000002087.1075858	Omnivore
000013178.1257511	Omnivore
000002329.1075830	Omnivore
000007057.1130394	Omnivore
000001948.1075869	Omnivore
000006927.1131555	Omnivore
000010192.1212982	Omnivore
000001630.1076107	Omnivore
000011036.1210878	Omnivore
000003796.1076381	Omnivore
000010852.1210907	Omnivore
000009240.1130040	Omnivore
000003089.1130390	Omnivore
000013605.1257295	Omnivore
000002619.1075901	Omnivore
000012227.1210595	Omnivore
000008983.1130249	Omnivore
000005983.1131709	Omnivore
000001350.1076005	Omnivore
000013227.1257326	Omnivore
000001377.1075825	Omnivore
000001363.1075838	Omnivore
000013526.1259518	Omnivore
000002073.1076324	Omnivore
000006054.1257290	Omnivore
000011235.1257187	Omnivore
000003442.1076242	Omnivore
000010957.1210641	Omnivore
000012048.1259256	Omnivore
000001351.1257220	Omnivore
000009140.1130364	Omnivore
000002444.1075784	Omnivore
000009213.1130424	Omnivore
000009033.1130345	Omnivore
000006120.1130317	Omnivore
000007736.1130149	Omnivore
000002884.1076068	Omnivore
000011220.1257386	Omnivore
000012981.1257548	Omnivore
000006671.1210751	Omnivore
000001605.1257298	Omnivore
000003088.1130398	Omnivore
000003130.1212999	Vegan
000001861.1076339	Vegan
000001488.1075891	Omnivore
000006931.1130310	Omnivore
000007679.1212996	Omnivore
000002851.1076309	Omnivore
000009225.1130429	Omnivore
000010885.1213105	Omnivore
000010169.1210649	Omnivore
000009383.1210664	Omnivore
000005997.1131572	Omnivore
000009608.1259481	Omnivore
000009180.1131887	Omnivore
000006819.1053765	Vegan
000004160.1075805	Omnivore
000004929.1130377	Omnivore
000002198.1131606	Omnivore
000004603.1053747	Omnivore
000014259.1259483	Omnivore
000005930.1131685	Omnivore
000014986.1259426	Vegan
000007104.1075680	Omnivore
000002330.1075836	Omnivore
000002946.1210955	Omnivore
000015542.1259727	Omnivore
000010864.1259468	Omnivore
000003222.1076413	Omnivore
000013827.1259139	Omnivore
000003578.1259135	Omnivore
000014571.1259176	Omnivore
000009498.1210875	Omnivore
000005844.1131797	Omnivore
000001787.1053922	Omnivore
000004075.1075731	Omnivore
000011982.1257198	Omnivore
000014349.1259236	Omnivore
000014192.1259514	Omnivore
000005884.1076431	Omnivore
000002597.1076012	Omnivore
000003062.1130054	Omnivore
000003425.1131767	Omnivore
000004730.1076349	Vegan
000004836.1131522	Omnivore
000002113.1259613	Omnivore
000004721.1131620	Omnivore
000004290.1212971	Omnivore
000009020.1257157	Omnivore
000002172.1053857	Omnivore
000014578.1259168	Omnivore
000010848.1210558	Omnivore
000006105.1257481	Omnivore
000014271.1259261	Omnivore
000008982.1130186	Omnivore
000011172.1210786	Omnivore
000002817.1076249	Omnivore
000011204.1257149	Omnivore
000004077.1257447	Omnivore
000001748.1130539	Omnivore
000002655.1076212	Omnivore
000001755.1075846	Omnivore
000003090.1130013	Omnivore
000009541.1212994	Omnivore
000009562.1130285	Omnivore
000014090.1259687	Omnivore
000002885.1075800	Omnivore
000011312.1210778	Omnivore
000003285.1213029	Omnivore
000008963.1130489	Omnivore
000004765.1131661	Omnivore
000001078.1075961	Omnivore
000003003.1130399	Omnivore
000004823.1076277	Omnivore
000004596.1131796	Omnivore
000004265.1075958	Omnivore
000015908.1259523	Omnivore
000013077.1257345	Omnivore
000011352.1257113	Omnivore
000012210.1210625	Omnivore
000013327.1257316	Omnivore
000002359.1075943	Omnivore
000013363.1257382	Omnivore
000001826.1075728	Omnivore
000001734.1213036	Omnivore
000001669.1075769	Omnivore
000013196.1257521	Omnivore
000003136.1076362	Omnivore
000014481.1259500	Omnivore
000006976.1130125	Omnivore
000003161.1257536	Omnivore
000004283.1213125	Omnivore
000001408.1213048	Omnivore
000013633.1259609	Omnivore
000013331.1257433	Omnivore
000002581.1130214	Omnivore
000009353.1053930	Omnivore
000006690.1131669	Omnivore
000002710.1076275	Omnivore
000014212.1259686	Vegan
000001084.1076216	Omnivore
000001922.1076319	Omnivore
000003536.1076112	Omnivore
000003595.1210893	Omnivore
000003048.1075949	Omnivore
000010556.1210775	Omnivore
000014470.1257224	Omnivore
000001600.1130271	Omnivore
000002043.1076297	Omnivore
000013359.1257160	Omnivore
000003538.1131634	Omnivore
000010568.1259490	Omnivore
000007664.1130419	Omnivore
000008990.1130146	Omnivore
000009204.1131601	Omnivore
000005875.1210821	Omnivore
000002867.1257390	Omnivore
000012303.1257381	Omnivore
000006664.1131515	Omnivore
000005010.1259564	Omnivore
000010765.1210903	Omnivore
000001620.1259262	Omnivore
000011945.1210562	Omnivore
000002475.1076473	Omnivore
000012321.1259538	Omnivore
000001531.1075821	Omnivore
000011130.1259195	Omnivore
000013166.1259737	Omnivore
000002184.1131892	Omnivore
000003175.1131611	Omnivore
000012984.1259510	Omnivore
000006007.1130105	Omnivore
000010227.1259586	Omnivore
000003800.1213089	Omnivore
000003091.1075905	Omnivore
000012370.1259322	Omnivore
000012066.1257466	Omnivore
000013290.1257126	Omnivore
000003028.1075993	Omnivore
000001464.1130441	Omnivore
000013734.1259315	Omnivore
000013304.1259604	Omnivore
000002970.1210784	Omnivore
000010875.1213067	Omnivore
000011973.1259745	Omnivore
000014502.1259617	Omnivore
000010898.1257117	Omnivore
000001582.1076447	Omnivore
000005903.1076379	Omnivore
000009201.1130520	Omnivore
000013393.1259542	Omnivore
000010746.1257136	Omnivore
000004207.1076091	Omnivore
000009626.1130204	Omnivore
000014289.1259526	Omnivore
000014294.1259671	Omnivore
000002638.1076084	Omnivore
000010306.1259179	Omnivore
000009179.1210759	Omnivore
000010912.1259443	Omnivore
000013150.1259212	Omnivore
000006899.1257448	Omnivore
000010098.1210796	Omnivore
000009090.1130333	Omnivore
000002802.1130238	Omnivore
000004807.1076183	Omnivore
000002052.1053728	Omnivore
000002651.1076282	Omnivore
000010712.1210967	Omnivore
000004162.1130570	Omnivore
000013610.1257449	Omnivore
000006641.1053782	Omnivore
000004289.1213106	Omnivore
000013306.1259270	Omnivore
000013156.1259326	Omnivore
000001661.1075770	Omnivore
000002588.1053708	Omnivore
000006634.1131683	Omnivore
000006932.1210629	Omnivore
000009385.1130395	Omnivore
000001333.1076035	Omnivore
000009038.1210905	Omnivore
000002511.1130176	Omnivore
000013952.1259567	Omnivore
000005870.1130485	Omnivore
000009004.1130263	Omnivore
000012212.1210952	Omnivore
000001980.1075916	Omnivore
000003507.1075887	Omnivore
000006941.1210553	Omnivore
000010960.1257278	Omnivore
000007641.1130055	Omnivore
000004618.1131914	Omnivore
000013755.1257348	Omnivore
000007663.1130288	Omnivore
000006620.1131917	Omnivore
000001197.1076290	Omnivore
000009572.1259583	Omnivore
000013079.1257121	Omnivore
000013254.1259691	Omnivore
000006800.1131570	Omnivore
000001189.1076064	Omnivore
000009465.1259349	Omnivore
000006805.1130509	Omnivore
000007729.1131778	Omnivore
000001284.1075931	Omnivore
000003424.1210570	Omnivore
000001411.1075848	Omnivore
000013215.1257383	Omnivore
000009131.1130199	Omnivore
000011350.1257480	Omnivore
000014121.1259633	Omnivore
000001652.1076108	Omnivore
000006625.1131798	Omnivore
000010893.1213052	Omnivore
000013541.1257173	Omnivore
000005648.1076376	Omnivore
000013155.1259150	Omnivore
000001399.1075739	Omnivore
000013581.1259475	Omnivore
000008955.1131523	Omnivore
000002020.1053858	Omnivore
000004018.1210584	Omnivore
000014949.1259344	Omnivore
000002811.1210844	Omnivore
000009434.1130371	Omnivore
000002538.1259651	Omnivore
000009373.1213096	Omnivore
000001504.1075868	Omnivore
000001303.1075744	Omnivore
000004187.1076048	Omnivore
000013233.1257429	Omnivore
000002175.1130416	Omnivore
000012291.1259308	Omnivore
000013413.1259372	Omnivore
000007680.1213005	Omnivore
000001618.1131787	Omnivore
000013222.1257270	Omnivore
000012921.1257274	Omnivore
000003300.1075886	Omnivore
000002099.1131524	Omnivore
000010941.1213015	Omnivore
000013424.1257190	Vegan
000005738.1130478	Omnivore
000004602.1130434	Omnivore
000012254.1257135	Omnivore
000012113.1257271	Omnivore
000001632.1075874	Omnivore
000010561.1210676	Omnivore
000001231.1076067	Omnivore
000004952.1076199	Omnivore
000011973.1210951	Omnivore
000009572.1212991	Omnivore
000002683.1075995	Omnivore
000004878.1131665	Omnivore
000006631.1130511	Omnivore
000013608.1257510	Omnivore
000002581.1053733	Omnivore
000001086.1076130	Omnivore
000001378.1053850	Omnivore
000012116.1210673	Omnivore
000013135.1257284	Omnivore
000012887.1257435	Omnivore
000002805.1075880	Omnivore
000009111.1131950	Omnivore
000011417.1259463	Omnivore
000001555.1130135	Omnivore
000001115.1076083	Omnivore
000011040.1210600	Vegan
000004654.1076358	Omnivore
000002958.1131837	Omnivore
000014310.1259255	Omnivore
000003579.1259506	Omnivore
000003169.1076390	Omnivore
000004611.1076237	Omnivore
000003534.1075829	Omnivore
000011206.1210833	Omnivore
000013794.1257201	Omnivore
000003537.1131639	Omnivore
000007678.1131860	Omnivore
000009496.1259684	Omnivore
000008950.1076415	Omnivore
000015851.1259224	Omnivore
000003093.1075794	Omnivore
000009652.1257138	Omnivore
000007118.1075682	Omnivore
000009567.1130252	Omnivore
000013129.1210949	Omnivore
000002315.1075719	Omnivore
000007748.1130523	Vegan
000003160.1257260	Omnivore
000012928.1257098	Omnivore
000013511.1257502	Omnivore
000009129.1130217	Omnivore
000001184.1131760	Omnivore
000011300.1257315	Omnivore
000003952.1131742	Omnivore
000002186.1076004	Omnivore
000012315.1210602	Omnivore
000009586.1130231	Omnivore
000010874.1210701	Omnivore
000001837.1075843	Omnivore
000005035.1076188	Omnivore
000014291.1259593	Omnivore
000001540.1213103	Omnivore
000012276.1210773	Omnivore
000013832.1259466	Omnivore
000006942.1131824	Omnivore
000013412.1257477	Omnivore
000013253.1257406	Omnivore
000013082.1259324	Omnivore
000009074.1213041	Omnivore
